MERRA_ID,YEAR,MONTH,CLOUD_COVER_AVG,SHORTWAVE_SURFACE_AVG
134896,2021,9,0.3,6020
135515,2021,1,0.46,2961.2
135515,2021,5,0.51,7111.1
135515,2021,7,0.51,6255.3
136045,2021,3,0.21,6158.6
136045,2021,5,0.14,8460.4
136090,2021,4,0.44,6275.6
136090,2021,6,0.58,6304.9
136620,2021,1,0.35,3454.9
136621,2021,1,0.36,3448.3
136621,2021,10,0.26,5128.7
136621,2021,12,0.39,3006.1
137194,2021,3,0.2,6063.9
137194,2021,5,0.11,8330.9
137194,2021,6,0.31,7970.2
137194,2021,8,0.15,7222.7
137243,2021,7,0.49,6619.5
137241,2021,10,0.43,4271.9
137241,2021,11,0.34,3689.7
137819,2021,5,0.55,6923.6
137819,2021,12,0.51,2496
138349,2021,2,0.25,4883.5
138348,2021,3,0.29,5816.8
138347,2021,4,0.26,7437.7
138348,2021,8,0.23,6915.6
138347,2021,10,0.29,4947.2
138347,2021,12,0.45,2873.7
138348,2021,12,0.47,2893.5
138349,2021,5,0.15,8575.5
138349,2021,9,0.23,5856.2
138349,2021,12,0.45,2992.5
138922,2021,2,0.25,4713
138924,2021,5,0.17,8481.3
138922,2021,8,0.13,7222.8
138922,2021,11,0.28,3789.1
144732,2021,6,0.52,6359.2
148770,2021,10,0.57,2881.5
149346,2021,3,0.49,4143.8
149346,2021,12,0.68,1133.1
149922,2021,1,0.62,1616.3
149922,2021,7,0.48,5761.8
149922,2021,11,0.64,1581.7
133790,2021,1,0.46,3360.9
133786,2021,4,0.45,5910.8
133787,2021,6,0.69,5508.3
133786,2021,9,0.52,5100.6
133787,2021,10,0.46,4541.8
133790,2021,11,0.39,3674
134319,2021,2,0.33,5033.2
134361,2021,6,0.64,5761.2
134895,2021,5,0.17,8556.8
134895,2021,6,0.29,8220.1
134943,2021,6,0.71,5371.2
134943,2021,7,0.59,5490.5
135515,2021,8,0.51,5651.7
135515,2021,9,0.44,5344.1
136621,2021,3,0.21,6009.6
136620,2021,7,0.45,6616.9
136621,2021,7,0.46,6554.6
137194,2021,4,0.26,7334.9
137241,2021,1,0.53,2876.1
137241,2021,5,0.53,6910.6
137241,2021,6,0.57,6409.3
137243,2021,10,0.42,4232.4
137241,2021,12,0.51,2577.2
138346,2021,2,0.25,4760.1
138347,2021,2,0.27,4798
138346,2021,3,0.25,5879
138346,2021,4,0.24,7395
138348,2021,10,0.29,5007.5
138347,2021,11,0.3,3852.3
138349,2021,10,0.28,5095.7
138922,2021,1,0.46,3046.8
138924,2021,10,0.31,4947.3
138922,2021,12,0.4,2866.3
144732,2021,2,0.66,2923.2
144732,2021,5,0.6,6292.1
144732,2021,8,0.5,5575.2
144732,2021,11,0.48,2448.8
148770,2021,5,0.53,6317.1
151077,2021,9,0.43,4443.8
151077,2021,10,0.58,2587.3
133787,2021,1,0.45,3205
133790,2021,2,0.44,4014.2
133790,2021,3,0.55,5368.1
133790,2021,5,0.53,6842.9
133787,2021,4,0.44,5938.1
133790,2021,4,0.41,6240.2
133786,2021,7,0.61,5371.3
133787,2021,8,0.62,5020.4
133787,2021,9,0.54,5080.2
133790,2021,6,0.72,5107.3
133790,2021,9,0.55,4791.6
134319,2021,9,0.29,5984.7
134319,2021,12,0.43,3290.7
134361,2021,9,0.46,5087
134895,2021,2,0.3,5007.6
134895,2021,12,0.4,3290.3
134943,2021,1,0.46,3230.7
134943,2021,3,0.54,5093.2
134943,2021,12,0.43,2941.6
136045,2021,6,0.26,8180.6
136045,2021,9,0.17,6011
136045,2021,12,0.37,3116.8
136090,2021,3,0.55,4605.6
136090,2021,8,0.49,5812.2
136090,2021,9,0.44,5309.1
136090,2021,10,0.42,4515
136621,2021,11,0.3,3799.9
136621,2021,6,0.26,8170.6
137243,2021,4,0.4,6460.4
137243,2021,8,0.46,6064.1
137243,2021,12,0.5,2499.1
137819,2021,1,0.47,2911.6
137819,2021,2,0.5,3516.9
137819,2021,4,0.4,6504.9
137819,2021,10,0.44,4199.2
138347,2021,3,0.27,5859.7
138924,2021,1,0.49,3126.6
138924,2021,12,0.46,2905.6
148770,2021,3,0.46,4256.3
148770,2021,4,0.6,4772.2
149346,2021,8,0.45,5685.6
149922,2021,12,0.69,1075.8
151077,2021,4,0.62,4910
134319,2021,3,0.29,6280.4
134319,2021,10,0.21,5579.7
134896,2021,2,0.29,5019.7
134361,2021,1,0.45,3106
134361,2021,3,0.54,4970.2
134895,2021,1,0.31,3918.3
134895,2021,3,0.26,6260.9
134895,2021,7,0.58,5559.7
134896,2021,5,0.19,8566.6
134896,2021,10,0.23,5524.9
138349,2021,6,0.29,7939.6
134943,2021,9,0.47,5155.8
135515,2021,4,0.43,6186.8
135515,2021,11,0.34,3809
136090,2021,12,0.51,2593
136620,2021,10,0.26,5076.5
136620,2021,11,0.29,3832.1
137194,2021,12,0.37,3038.6
137243,2021,1,0.48,2903.5
137241,2021,2,0.51,3604.6
137243,2021,2,0.49,3614.1
137241,2021,3,0.58,4341
137241,2021,7,0.51,6387.7
137241,2021,8,0.48,5852.1
137243,2021,11,0.36,3652.2
137819,2021,6,0.58,6640.7
137819,2021,7,0.5,6573.3
138348,2021,4,0.27,7495.6
138346,2021,5,0.12,8396.7
138346,2021,6,0.31,7976.6
138348,2021,6,0.33,7998.7
138346,2021,9,0.14,5973.7
138348,2021,11,0.3,3848
138924,2021,3,0.3,5711.1
138922,2021,9,0.13,6118.4
138922,2021,10,0.29,4873.3
138924,2021,11,0.31,3825.8
144732,2021,4,0.53,5102.4
151077,2021,12,0.67,1173.5
148770,2021,8,0.46,5723.8
149346,2021,9,0.4,4811
149922,2021,4,0.65,4399.9
151077,2021,1,0.73,1546
151077,2021,5,0.56,6232.5
151077,2021,7,0.53,5800
151077,2021,8,0.45,5603.5
133787,2021,5,0.5,6922.1
133787,2021,7,0.6,5314.4
133786,2021,10,0.46,4586.4
133786,2021,11,0.35,3904.5
134319,2021,5,0.19,8572.4
134895,2021,9,0.25,6082
134896,2021,3,0.28,6219.3
134896,2021,6,0.29,8227.7
134896,2021,11,0.34,3993.6
134943,2021,2,0.46,3698.5
134943,2021,5,0.51,6882.9
134943,2021,11,0.37,3657.9
135515,2021,6,0.59,6249.8
136045,2021,2,0.28,4815.2
136045,2021,10,0.24,5212
136045,2021,11,0.3,3852.9
136090,2021,11,0.32,3814
136620,2021,3,0.2,6082.2
136621,2021,4,0.27,7407.2
136620,2021,9,0.18,5871.9
137194,2021,1,0.39,3297.1
137194,2021,2,0.28,4736.7
137194,2021,7,0.45,6712.8
137194,2021,10,0.26,4993
137243,2021,5,0.52,7038.4
137819,2021,3,0.58,4318.7
137819,2021,9,0.4,5439.2
137819,2021,11,0.38,3581.6
138347,2021,1,0.47,3088.2
138348,2021,1,0.48,3203.4
138349,2021,1,0.46,3305.1
138347,2021,8,0.18,7078.4
138348,2021,5,0.15,8544
138349,2021,11,0.28,3860.5
138924,2021,2,0.27,4767.6
138922,2021,5,0.13,8400
138922,2021,6,0.3,7949.4
138922,2021,7,0.37,6860.7
138924,2021,8,0.2,7008.6
144732,2021,1,0.6,1945.8
144732,2021,3,0.48,4685.4
144732,2021,9,0.36,5080.2
148770,2021,1,0.63,1731.8
148770,2021,2,0.64,2522.4
149346,2021,1,0.64,1624.2
149346,2021,4,0.63,4496.5
149922,2021,3,0.49,4144.9
149922,2021,9,0.41,4654.7
133790,2022,6,0.55,6921.2
133787,2022,4,0.36,6491.7
133786,2022,10,0.27,5185.9
133786,2022,11,0.53,3423.9
133790,2022,9,0.53,4529.2
134896,2022,2,0.18,5117.9
134361,2022,5,0.43,6542.1
134361,2022,8,0.59,5303.7
134896,2022,1,0.36,3950.8
134895,2022,8,0.42,6184.4
134896,2022,12,0.4,3322.1
134943,2022,1,0.39,3399.6
134943,2022,4,0.37,6547.8
134943,2022,7,0.62,5496.9
135515,2022,1,0.41,3405.4
135515,2022,11,0.51,3390.1
136045,2022,9,0.32,5974.5
136090,2022,9,0.28,5657.7
136621,2022,1,0.31,3642.3
136621,2022,3,0.23,6118.5
136621,2022,6,0.16,8264.7
136620,2022,9,0.3,5968.7
136621,2022,9,0.29,6064.4
136621,2022,10,0.2,4960.9
137194,2022,12,0.42,2977.7
137243,2022,2,0.42,3959.8
137241,2022,12,0.59,2359.9
137819,2022,2,0.41,3896.2
137819,2022,8,0.56,5813.9
137819,2022,9,0.26,5762.2
138347,2022,1,0.3,3529.3
138347,2022,8,0.33,6323.4
138347,2022,9,0.23,6079.2
138922,2022,2,0.15,4837.9
138924,2022,7,0.49,6758.9
144732,2022,7,0.44,6768.8
151077,2022,12,0.69,1091.7
148770,2022,7,0.35,6808.6
149346,2022,2,0.7,2227.2
149346,2022,4,0.6,4777.5
149346,2022,5,0.63,6129.4
149922,2022,4,0.62,4713.4
151077,2022,3,0.68,3067.1
133790,2022,12,0.39,3057.9
134319,2022,5,0.18,8607.1
134319,2022,6,0.27,7807.4
134319,2022,8,0.47,5891.2
134361,2022,1,0.4,3471.5
134361,2022,2,0.38,4345.8
134895,2022,11,0.26,4313.6
134896,2022,11,0.26,4314.3
138349,2022,4,0.2,7647
134943,2022,3,0.34,5154.4
134943,2022,6,0.54,6908.6
134943,2022,12,0.43,2943.5
135515,2022,2,0.42,4198.1
135515,2022,7,0.52,5937.9
136045,2022,12,0.41,3042.4
136620,2022,3,0.23,6161.4
136620,2022,7,0.38,7477.4
137194,2022,4,0.2,7555.2
137243,2022,3,0.35,5451.4
137241,2022,6,0.54,7070.4
137243,2022,12,0.56,2388.8
137819,2022,3,0.38,5417
137819,2022,4,0.4,6382.2
137819,2022,11,0.49,3253.2
138348,2022,3,0.32,5937.8
138346,2022,4,0.21,7543.6
138347,2022,5,0.25,8593.2
138348,2022,7,0.48,6933.4
138348,2022,11,0.25,3897.8
138346,2022,12,0.44,2783.4
138349,2022,6,0.19,8607.3
138349,2022,9,0.26,6111.8
138924,2022,1,0.3,3551.5
138922,2022,9,0.19,6104.1
138922,2022,11,0.23,3810.2
138924,2022,12,0.48,2736.9
144732,2022,2,0.6,3001.9
144732,2022,6,0.4,7285.1
148770,2022,4,0.59,4846.6
148770,2022,11,0.57,1840.4
149346,2022,3,0.68,3236.2
149346,2022,6,0.47,7026.7
149346,2022,9,0.43,4485.5
149922,2022,8,0.47,5729.5
151077,2022,2,0.73,2118.5
151077,2022,8,0.54,5425.6
133786,2022,2,0.37,4347.2
133786,2022,3,0.32,5319
133787,2022,2,0.39,4289.1
134319,2022,3,0.23,6547.3
134319,2022,9,0.43,5557.8
134361,2022,9,0.39,5332.1
134895,2022,2,0.17,5084.3
134895,2022,3,0.22,6455
134895,2022,10,0.33,4887.8
134896,2022,3,0.23,6512.7
134896,2022,8,0.43,6086.2
134943,2022,2,0.42,4121.5
135515,2022,3,0.3,5437.7
135515,2022,4,0.37,6515.7
135515,2022,6,0.54,7054.7
136090,2022,11,0.51,3341.4
137241,2022,2,0.42,4033.5
137241,2022,4,0.4,6329.7
137241,2022,8,0.56,5677.7
137241,2022,11,0.49,3275.2
138346,2022,5,0.25,8491.4
138348,2022,5,0.23,8689.8
138346,2022,8,0.27,6706.7
138346,2022,11,0.22,3872.9
138347,2022,12,0.46,2784.5
138349,2022,11,0.24,3901.8
138924,2022,4,0.23,7584.3
138922,2022,8,0.28,6610.9
138924,2022,9,0.25,6009.5
148770,2022,12,0.65,1326.1
149346,2022,8,0.45,5779.7
151077,2022,4,0.6,4588.6
151077,2022,6,0.5,6250.7
151077,2022,11,0.65,1631.1
133790,2022,4,0.34,6523.3
133786,2022,6,0.48,6994.2
133787,2022,6,0.5,7015.7
133787,2022,10,0.26,5217.7
133790,2022,7,0.6,5521.6
133790,2022,11,0.55,3334.6
134319,2022,2,0.19,5167.4
134319,2022,1,0.36,3979.6
134319,2022,7,0.57,6007.7
134319,2022,10,0.35,4894.5
134319,2022,11,0.27,4357.1
134361,2022,11,0.51,3454.6
134895,2022,4,0.2,7762.2
134895,2022,6,0.25,7787.2
134895,2022,12,0.38,3332.9
134943,2022,10,0.26,4928.2
135515,2022,9,0.37,5526.1
136045,2022,5,0.17,8469.8
136090,2022,1,0.44,3266.7
136090,2022,10,0.26,4942.7
136621,2022,2,0.18,4700.4
136621,2022,8,0.27,7059.8
136620,2022,10,0.19,4986.1
136621,2022,4,0.21,7510.3
137194,2022,2,0.14,4835.3
137194,2022,3,0.25,6131.9
137194,2022,5,0.22,8354.3
137243,2022,8,0.6,5776.2
137241,2022,10,0.28,4943.8
137819,2022,7,0.42,6908.8
137819,2022,10,0.31,4772.7
138348,2022,1,0.3,3580.2
138346,2022,2,0.15,4862.8
138346,2022,9,0.19,6118.4
138349,2022,7,0.48,6798.5
138922,2022,1,0.29,3462.6
138922,2022,5,0.26,8527.1
138922,2022,7,0.37,7556.5
148770,2022,3,0.66,3268.6
148770,2022,8,0.46,5887.8
149922,2022,1,0.61,1589.7
149922,2022,3,0.68,3090.7
149922,2022,6,0.5,7018.9
151077,2022,1,0.67,1551.6
151077,2022,7,0.39,6719.5
151077,2022,10,0.53,2938.2
133787,2022,1,0.41,3555.1
133790,2022,1,0.41,3464.2
133787,2022,5,0.48,6097
133787,2022,8,0.61,5149.6
133787,2022,12,0.39,3152.4
133790,2022,8,0.64,4746.7
134319,2022,12,0.38,3417.1
134361,2022,3,0.29,5482.2
134361,2022,7,0.5,5891.8
134361,2022,10,0.28,5135.7
134895,2022,5,0.17,8560.9
134895,2022,7,0.53,6421.7
134896,2022,9,0.42,5676.9
135515,2022,10,0.26,5040.4
136045,2022,1,0.32,3715.3
136045,2022,10,0.2,5040.2
136090,2022,7,0.46,6409.6
136621,2022,7,0.42,7308.8
136621,2022,12,0.42,2928.2
137194,2022,1,0.33,3565.6
137194,2022,8,0.27,6807.9
137241,2022,9,0.24,5711.3
137243,2022,10,0.29,4808.8
137819,2022,5,0.41,6842.8
138349,2022,1,0.28,3657.1
138347,2022,3,0.31,5964.1
138348,2022,4,0.22,7641.7
138347,2022,6,0.16,8668.7
138348,2022,6,0.18,8618.2
138347,2022,10,0.18,4988.5
138349,2022,8,0.39,6110.6
138924,2022,10,0.18,4983.8
138924,2022,3,0.33,5840.6
138922,2022,4,0.22,7493.8
138924,2022,5,0.25,8701.6
138924,2022,6,0.17,8677.6
138922,2022,10,0.13,5111.1
144732,2022,1,0.6,2035.9
144732,2022,5,0.6,6082.5
148770,2022,2,0.68,2324.9
148770,2022,9,0.42,4657.5
149346,2022,11,0.61,1698.7
149922,2022,11,0.63,1685.9
151077,2022,5,0.62,5971.6
133786,2022,4,0.37,6489.3
133786,2022,5,0.46,6233.9
133786,2022,7,0.55,5578.1
133787,2022,7,0.57,5508.2
133786,2022,9,0.45,5100.5
133787,2022,9,0.46,4959
133787,2022,11,0.54,3402.3
134361,2022,4,0.36,6439.4
134361,2022,6,0.49,6959.1
134361,2022,12,0.42,3048.5
134895,2022,9,0.41,5673.9
134896,2022,5,0.16,8616.1
134896,2022,10,0.35,4802.3
134943,2022,5,0.48,5902.4
134943,2022,8,0.65,4667.5
134943,2022,9,0.5,4831.6
135515,2022,12,0.5,2775.1
136045,2022,4,0.21,7573.7
136045,2022,8,0.28,6943.4
136090,2022,4,0.37,6473.5
136620,2022,2,0.17,4760
136620,2022,8,0.26,6940
136620,2022,12,0.42,2958.5
137194,2022,11,0.22,4008.8
137243,2022,1,0.44,3096.2
137241,2022,3,0.34,5437.6
137241,2022,5,0.42,6832.7
137243,2022,6,0.53,7345.7
137243,2022,7,0.43,6994
137819,2022,6,0.54,7252.6
138349,2022,2,0.19,4856.7
138346,2022,3,0.28,6025.1
138349,2022,3,0.31,5938.3
138346,2022,10,0.14,5083
138348,2022,12,0.48,2781.3
138349,2022,5,0.2,8743.8
138349,2022,10,0.21,4899.5
138922,2022,6,0.14,8710.6
144732,2022,10,0.45,3875.9
148770,2022,1,0.59,1710.3
148770,2022,6,0.46,7003.9
149346,2022,12,0.68,1172.3
149922,2022,12,0.7,1075.2
133790,2022,2,0.39,4273
133786,2022,8,0.59,5314.6
133786,2022,12,0.39,3161.9
133790,2022,3,0.32,5374.9
133790,2022,10,0.25,5143.1
134895,2022,1,0.35,3884.4
134896,2022,4,0.2,7823.9
134943,2022,11,0.52,3256.4
135515,2022,5,0.43,6656.9
136045,2022,11,0.28,4050.6
136090,2022,2,0.42,4114.9
136090,2022,3,0.3,5497.1
136090,2022,6,0.54,7084.5
136090,2022,8,0.62,5534.1
136090,2022,12,0.55,2606.6
136620,2022,1,0.33,3674.1
136620,2022,4,0.2,7537.9
136621,2022,5,0.16,8426.4
136620,2022,6,0.14,8375.7
136620,2022,11,0.26,4030.7
137194,2022,9,0.22,6049
137241,2022,1,0.46,3047
137243,2022,5,0.4,6940.6
137241,2022,7,0.4,7025.9
137243,2022,9,0.26,5767.2
137819,2022,12,0.57,2329.4
138347,2022,2,0.17,4871.8
138347,2022,4,0.22,7604.3
138346,2022,6,0.13,8688
138347,2022,7,0.43,7266.8
138347,2022,11,0.24,3893.5
138924,2022,2,0.18,4860
138924,2022,11,0.26,3848.8
138922,2022,12,0.44,2712.2
138924,2022,8,0.39,5935.2
144732,2022,4,0.56,5135.5
144732,2022,9,0.38,5014
148770,2022,5,0.62,6087.5
148770,2022,10,0.51,3204.2
149346,2022,10,0.52,3101.2
149922,2022,2,0.68,2178.2
149922,2022,5,0.63,6143.6
149922,2022,9,0.43,4452.9
133786,2022,1,0.41,3533.5
133787,2022,3,0.32,5294.2
133790,2022,5,0.48,5875.6
134319,2022,4,0.2,7838.9
134896,2022,6,0.31,7471.3
134896,2022,7,0.52,6383.6
135515,2022,8,0.62,5377.8
136045,2022,2,0.18,4778.1
136045,2022,3,0.21,6204.8
136045,2022,6,0.17,8187.9
136045,2022,7,0.43,7353.5
136090,2022,5,0.42,6882.2
136620,2022,5,0.17,8452
136621,2022,11,0.29,3977
137194,2022,6,0.12,8549.8
137194,2022,7,0.36,7510.4
137194,2022,10,0.17,5066.7
137243,2022,4,0.4,6419.7
137243,2022,11,0.5,3236.9
137819,2022,1,0.45,3104.7
138346,2022,1,0.3,3490.6
138348,2022,2,0.19,4858.9
138346,2022,7,0.37,7567.3
138348,2022,8,0.38,6065.6
138348,2022,9,0.27,6059.6
138348,2022,10,0.2,4906
138349,2022,12,0.47,2836.5
138922,2022,3,0.29,5961.9
144732,2022,3,0.57,4114
144732,2022,8,0.33,6081.9
144732,2022,11,0.49,2639.5
144732,2022,12,0.66,1641.3
149346,2022,1,0.64,1581.5
149346,2022,7,0.36,6706
149922,2022,7,0.37,6714.4
149922,2022,10,0.54,3029.3
151077,2022,9,0.42,4510.4
133790,2023,4,0.53,5851.7
133787,2023,9,0.4,5437.6
133787,2023,10,0.3,5069.4
133787,2023,11,0.49,3522
133790,2023,2,0.47,4420.9
133790,2023,9,0.45,5348.8
134319,2023,2,0.38,4658.5
134319,2023,10,0.14,5519.1
134319,2023,12,0.32,3586.1
134895,2023,2,0.35,4601.5
134895,2023,9,0.26,6398.7
134896,2023,3,0.44,5779.9
135515,2023,3,0.44,4955.4
135515,2023,9,0.44,5370
136045,2023,7,0.26,7867.4
136090,2023,1,0.51,3040.9
136090,2023,11,0.49,3264.9
136090,2023,12,0.55,2665.7
136620,2023,11,0.23,3898
137241,2023,1,0.56,2823.1
137243,2023,4,0.5,5939.9
137241,2023,5,0.46,6626.9
137243,2023,5,0.5,6657.5
137243,2023,10,0.24,4843.3
137819,2023,2,0.66,3413.2
137819,2023,3,0.46,4901.5
137819,2023,7,0.43,6805.3
138346,2023,1,0.39,3160.2
138346,2023,2,0.34,4320.6
138348,2023,4,0.29,7551
138349,2023,4,0.26,7556
138347,2023,12,0.48,3029.8
138348,2023,1,0.47,3167.5
138924,2023,5,0.23,8177.7
144732,2023,1,0.63,1783.5
144732,2023,9,0.35,5174.6
149346,2023,10,0.57,2771.6
151077,2023,4,0.63,4752.7
133786,2023,3,0.43,5187.2
133790,2023,3,0.41,5361.3
133787,2023,4,0.52,5904.8
133787,2023,6,0.4,6587.4
133786,2023,9,0.39,5432.4
133790,2023,7,0.52,5820.7
133790,2023,11,0.51,3473.5
133790,2023,8,0.45,6183
134319,2023,8,0.4,6460
134319,2023,9,0.26,6476.4
134896,2023,5,0.2,8202.1
134943,2023,4,0.49,6141.9
135515,2023,1,0.48,3270.2
135515,2023,5,0.48,6467
135515,2023,7,0.49,6354
136045,2023,3,0.44,5510.1
136090,2023,4,0.51,6101.5
136620,2023,3,0.45,5322.4
136620,2023,4,0.25,7357.7
136621,2023,6,0.13,8663.8
137194,2023,8,0.19,7120.3
137243,2023,3,0.45,4918.4
137241,2023,4,0.5,6036.1
137241,2023,6,0.4,6784.3
137243,2023,9,0.4,5623.9
137819,2023,5,0.53,6671.5
137819,2023,11,0.43,3311.2
138348,2023,3,0.53,5175.7
138347,2023,4,0.29,7537.4
138347,2023,5,0.19,8225.6
138924,2023,1,0.47,3144.7
138924,2023,7,0.25,8189.7
138924,2023,10,0.09,5318
138924,2023,11,0.28,3861.1
144732,2023,2,0.52,3193.6
144732,2023,7,0.32,6693.4
144732,2023,11,0.46,2736.8
149346,2023,5,0.44,6721.4
149346,2023,7,0.43,6472.7
149346,2023,8,0.44,5991.6
149346,2023,12,0.71,1201.6
149922,2023,4,0.62,4786.3
149922,2023,12,0.7,1224.2
151077,2023,8,0.48,5570.5
133786,2023,1,0.41,3515
133786,2023,4,0.52,5898.3
133787,2023,5,0.48,6337
133787,2023,7,0.55,5673.6
133786,2023,12,0.6,2788.2
134319,2023,11,0.27,4056.2
134361,2023,5,0.49,6345.6
134895,2023,10,0.12,5480.2
134896,2023,4,0.19,7942.3
134896,2023,11,0.26,3999.3
134896,2023,12,0.31,3529.9
138349,2023,8,0.27,6871
134943,2023,5,0.52,6119.6
135515,2023,4,0.49,6175.3
136045,2023,8,0.22,7141.1
136090,2023,7,0.43,6703.8
136090,2023,10,0.26,4899.1
136621,2023,1,0.38,3316.3
136621,2023,2,0.28,4475.5
136621,2023,5,0.15,8300.4
136621,2023,7,0.24,7921.4
136620,2023,8,0.21,7169.2
136620,2023,12,0.38,3193.8
136621,2023,12,0.36,3161.3
137241,2023,3,0.46,4831.6
137241,2023,8,0.37,6572.8
137241,2023,9,0.42,5515.6
137243,2023,2,0.65,3523.3
137819,2023,9,0.39,5743.7
138347,2023,1,0.43,3163.3
138347,2023,3,0.51,5149.7
138349,2023,3,0.51,5273.5
138346,2023,5,0.17,8209.8
138347,2023,6,0.14,8750.7
138348,2023,6,0.14,8845
138348,2023,7,0.26,8143.9
138346,2023,8,0.19,7172.1
138346,2023,10,0.07,5300.2
138349,2023,9,0.21,6055.8
138349,2023,12,0.44,3079.6
138922,2023,3,0.47,5107.3
138922,2023,4,0.3,7501.2
138922,2023,5,0.2,8197.7
138922,2023,6,0.16,8471.9
138922,2023,7,0.22,8222.9
151077,2023,12,0.7,1159.1
148770,2023,10,0.54,2946.9
149346,2023,1,0.74,1344.1
149922,2023,2,0.61,2140
149922,2023,7,0.44,6529.3
149922,2023,8,0.44,5911.6
133786,2023,8,0.51,6146.8
133787,2023,8,0.48,6197.8
133787,2023,12,0.59,2795.1
134319,2023,5,0.21,8249.5
134896,2023,2,0.35,4682.5
134896,2023,6,0.28,8389.6
134943,2023,1,0.48,3443.2
135515,2023,6,0.39,6722.8
135515,2023,8,0.39,6594.6
135515,2023,10,0.26,4889.3
136045,2023,2,0.27,4611.9
136045,2023,11,0.26,3885.7
136045,2023,12,0.36,3251.3
136090,2023,5,0.47,6559.8
136621,2023,3,0.45,5308.2
136620,2023,7,0.26,7815.3
137194,2023,12,0.43,3100.4
137819,2023,1,0.56,2733.8
137819,2023,12,0.5,2586.8
138349,2023,6,0.14,8874
138349,2023,7,0.25,8107.9
138349,2023,1,0.45,3215.2
138922,2023,1,0.4,3066.2
138924,2023,2,0.39,4254.3
138922,2023,12,0.48,3035.4
144732,2023,3,0.53,4043.2
144732,2023,8,0.38,6341.4
144732,2023,12,0.63,1686.5
148770,2023,2,0.54,2569.7
148770,2023,11,0.5,1959.8
149922,2023,10,0.59,2585.9
151077,2023,5,0.39,6826.7
133786,2023,6,0.38,6604.5
133786,2023,7,0.55,5715.7
134319,2023,7,0.3,7753.3
134361,2023,1,0.43,3412.7
134361,2023,12,0.6,2731.3
134896,2023,1,0.39,3725
134895,2023,8,0.36,6588.7
134895,2023,12,0.31,3505.1
134896,2023,8,0.4,6509.4
134943,2023,6,0.46,6324.6
134943,2023,8,0.45,6262.4
135515,2023,12,0.57,2664.3
136621,2023,9,0.2,6143.2
137194,2023,9,0.17,6105.9
137194,2023,10,0.04,5362.1
137194,2023,11,0.22,3851
137241,2023,7,0.42,6822.8
137243,2023,7,0.42,6846.8
137243,2023,11,0.44,3333.2
137819,2023,4,0.51,5858.9
137819,2023,6,0.38,6802.2
137819,2023,8,0.36,6650.8
138347,2023,2,0.38,4270.5
138349,2023,2,0.35,4356.1
138347,2023,7,0.26,8188.9
138347,2023,8,0.22,7028.5
138347,2023,9,0.21,6114.6
138348,2023,12,0.47,3046.1
138922,2023,2,0.37,4246.1
138924,2023,9,0.23,6124.9
144732,2023,4,0.52,5444.4
148770,2023,4,0.61,4703.8
148770,2023,8,0.41,6191
149922,2023,5,0.46,6718.8
149922,2023,6,0.5,6178.8
149922,2023,11,0.58,1813.3
151077,2023,2,0.65,2060.3
151077,2023,6,0.53,5748.8
133786,2023,2,0.48,4389.6
133787,2023,1,0.41,3555.6
133787,2023,2,0.48,4385.3
133787,2023,3,0.43,5208.7
133790,2023,1,0.41,3617.6
133786,2023,11,0.49,3509.4
133790,2023,10,0.31,4922.5
134319,2023,1,0.38,3802.3
134319,2023,4,0.18,7949
134319,2023,6,0.29,8337.2
134895,2023,4,0.2,7879.6
134895,2023,5,0.19,8229
134895,2023,6,0.25,8482.9
134896,2023,10,0.13,5456.3
134943,2023,11,0.51,3397.5
134943,2023,12,0.54,2724.2
135515,2023,11,0.51,3295.1
136045,2023,4,0.25,7403.6
136045,2023,5,0.16,8296.4
136090,2023,9,0.44,5474
136620,2023,6,0.12,8734.6
137194,2023,1,0.39,3310.2
137194,2023,2,0.3,4474.3
137194,2023,3,0.47,5322
137194,2023,6,0.1,8681
137241,2023,2,0.67,3453.8
137243,2023,8,0.35,6654.5
137241,2023,10,0.27,4654
137241,2023,11,0.43,3286.8
137819,2023,10,0.23,4809.7
138349,2023,5,0.2,8165.3
138348,2023,10,0.08,5370.9
138346,2023,12,0.46,3039.9
138349,2023,10,0.07,5342.7
138349,2023,11,0.25,3880
138924,2023,8,0.26,6780.6
148770,2023,12,0.71,1205.9
149346,2023,3,0.59,3792.3
149346,2023,4,0.62,4742.6
149346,2023,6,0.48,6272.4
149922,2023,3,0.58,3770.1
149922,2023,9,0.36,4715.7
151077,2023,3,0.65,3372.1
151077,2023,10,0.65,2424.9
133790,2023,6,0.48,6294.7
133790,2023,12,0.55,2787.7
134361,2023,4,0.52,6002.2
134361,2023,6,0.38,6730.8
134361,2023,11,0.51,3377.2
134895,2023,3,0.43,5755.3
134895,2023,7,0.27,7929
134896,2023,7,0.3,7824
134896,2023,9,0.28,6296.9
134943,2023,2,0.53,4146.3
134943,2023,3,0.43,5222.5
134943,2023,9,0.48,5200.7
135515,2023,2,0.57,4048.3
136045,2023,1,0.38,3452
136045,2023,9,0.22,6241.3
136090,2023,2,0.61,3773.8
136090,2023,3,0.44,4895.5
136090,2023,8,0.38,6687.7
136620,2023,2,0.28,4503
136620,2023,9,0.19,6130.5
136620,2023,10,0.04,5390.4
136621,2023,10,0.04,5367.1
136621,2023,11,0.25,3858.1
137194,2023,5,0.14,8292.7
137194,2023,7,0.25,7923.3
137243,2023,1,0.54,2810.2
137241,2023,12,0.52,2678.9
