STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_VEH_CLASS_4_TREND,AADTT_VEH_CLASS_5_TREND,AADTT_VEH_CLASS_6_TREND,AADTT_VEH_CLASS_7_TREND,AADTT_VEH_CLASS_8_TREND,AADTT_VEH_CLASS_9_TREND,AADTT_VEH_CLASS_10_TREND,AADTT_VEH_CLASS_11_TREND,AADTT_VEH_CLASS_12_TREND,AADTT_VEH_CLASS_13_TREND,CMLTV_VOL_VEH_CLASS_9_TREND
13,Georgia,4112,1,1980,146,377,83,4,496,1608,21,76,26,12,2327023
13,Georgia,4112,1,1981,147,380,84,4,499,1618,21,76,26,12,2917593
13,Georgia,4112,1,1982,148,382,84,4,502,1629,21,77,26,12,3512178
13,Georgia,4112,1,1983,149,385,85,4,505,1637,22,77,27,12,4109683
13,Georgia,4112,1,1984,150,387,85,4,508,1648,22,78,27,12,4712851
13,Georgia,4112,1,1985,151,389,86,4,512,1659,22,78,27,12,5318386
13,Georgia,4112,1,1986,151,392,86,4,515,1670,22,79,27,12,5927936
13,Georgia,4112,1,1987,152,394,87,4,518,1680,22,79,27,13,6541136
13,Georgia,4112,1,1988,125,323,71,4,424,1374,18,65,22,10,7044020
13,Georgia,4112,1,1989,106,273,60,3,359,1162,15,55,19,9,7468150
13,Georgia,4112,1,1990,156,404,89,5,531,1721,23,81,28,13,8096315
13,Georgia,4112,1,1991,160,414,91,5,544,1765,23,83,29,13,8740540
13,Georgia,4112,1,1992,248,961,319,26,660,1222,42,77,20,52,9187792
13,Georgia,4112,1,1993,181,467,103,5,614,1990,26,94,32,15,9914142
13,Georgia,4112,1,1994,107,391,98,6,594,1721,20,92,28,29,10542307
13,Georgia,4112,1,1995,184,428,61,6,753,1612,16,114,27,14,11130687
13,Georgia,4112,1,1996,245,498,62,3,701,1561,16,113,22,18,11702013
13,Georgia,4112,1,1997,323,689,84,5,1165,1067,18,103,18,14,12091468
13,Georgia,4112,1,1998,262,751,137,4,1281,1179,22,98,26,12,12521803
13,Georgia,4112,2,1990,156,404,89,5,531,1721,23,81,28,13,628165
13,Georgia,4112,2,1991,160,414,91,5,544,1765,23,83,29,13,1272390
13,Georgia,4112,2,1992,248,961,319,26,660,1222,42,77,20,52,1719642
13,Georgia,4112,2,1993,181,467,103,5,614,1990,26,94,32,15,2445992
13,Georgia,4112,2,1994,107,391,98,6,594,1721,20,92,28,29,3074157
13,Georgia,4112,2,1995,184,428,61,6,753,1612,16,114,27,14,3662537
13,Georgia,4112,2,1996,245,498,62,3,701,1561,16,113,22,18,4233863
13,Georgia,4112,2,1997,323,689,84,5,1165,1067,18,103,18,14,4623318
13,Georgia,4112,2,1998,262,751,137,4,1281,1179,22,98,26,12,4910782
13,Georgia,4112,3,1998,262,751,137,4,1281,1179,22,98,26,12,143732
13,Georgia,4112,3,1999,175,454,100,5,596,1933,25,91,32,14,849277
13,Georgia,4112,3,2000,181,468,103,5,614,1991,26,94,32,15,1577983
13,Georgia,4112,3,2001,186,482,106,5,632,2051,27,97,33,15,1700756
13,Georgia,4113,1,1977,47,142,31,3,148,585,9,26,10,5,213525
13,Georgia,4113,1,1978,84,252,54,5,263,1038,16,46,17,9,592395
13,Georgia,4113,1,1979,82,246,53,4,257,1013,15,45,17,9,962140
13,Georgia,4113,1,1980,65,195,42,4,204,807,12,35,13,7,1257502
13,Georgia,4113,1,1981,75,226,49,4,236,934,14,41,15,8,1598412
13,Georgia,4113,1,1982,72,216,47,4,226,892,14,39,15,8,1923992
13,Georgia,4113,1,1983,94,282,61,5,295,1166,18,51,19,10,2349582
13,Georgia,4113,1,1984,82,246,53,4,257,1014,15,45,17,9,2720706
13,Georgia,4113,1,1985,95,285,62,5,297,1173,18,52,19,10,3148851
13,Georgia,4113,1,1986,81,243,53,4,254,1005,15,44,16,9,3515676
13,Georgia,4113,1,1987,109,328,71,6,343,1353,21,59,22,12,4009521
13,Georgia,4113,1,1988,115,344,74,6,359,1419,22,62,23,12,4528875
13,Georgia,4113,1,1989,97,291,63,5,304,1200,18,53,20,10,4966875
13,Georgia,4113,1,1990,178,502,117,16,446,1622,31,74,27,37,5558905
13,Georgia,4113,1,1991,183,515,119,17,458,1663,32,76,27,38,6165900
13,Georgia,4113,1,1992,177,2314,634,97,736,1415,122,85,36,148,6683790
13,Georgia,4113,1,1993,206,580,135,19,516,1875,36,86,31,43,7368165
13,Georgia,4113,1,1994,304,708,202,58,255,145,45,25,3,145,7421090
13,Georgia,4113,1,1995,185,425,60,6,732,1554,17,109,26,14,7988300
13,Georgia,4113,1,1996,245,498,62,3,701,1561,16,113,22,18,8559626
13,Georgia,4113,1,1997,323,689,84,5,1165,1067,18,103,18,14,8949081
13,Georgia,4113,1,1998,226,636,148,21,566,2057,40,94,34,47,9699886
13,Georgia,4113,2,1990,178,502,117,16,446,1622,31,74,27,37,592030
13,Georgia,4113,2,1991,183,515,119,17,458,1663,32,76,27,38,1199025
13,Georgia,4113,2,1992,177,2314,634,97,736,1415,122,85,36,148,1716915
13,Georgia,4113,2,1993,206,580,135,19,516,1875,36,86,31,43,2401290
13,Georgia,4113,2,1994,304,708,202,58,255,145,45,25,3,145,2454215
13,Georgia,4113,2,1995,185,425,60,6,732,1554,17,109,26,14,3021425
13,Georgia,4113,2,1996,245,498,62,3,701,1561,16,113,22,18,3592751
13,Georgia,4113,2,1997,323,689,84,5,1165,1067,18,103,18,14,3982206
13,Georgia,4113,2,1998,226,636,148,21,566,2057,40,94,34,47,4483744
13,Georgia,4113,3,1998,226,636,148,21,566,2057,40,94,34,47,250769
13,Georgia,4113,3,1999,233,656,152,22,583,2119,41,97,35,49,1024204
13,Georgia,4113,3,2000,240,675,157,22,601,2183,42,100,36,50,1823182
13,Georgia,4113,3,2001,247,696,162,23,619,2248,44,103,37,52,1957747
13,Georgia,4119,1,1978,587,768,408,19,901,3534,55,277,50,74,1289910
13,Georgia,4119,1,1979,577,755,401,19,886,3475,54,273,49,73,2558285
13,Georgia,4119,1,1980,567,743,394,18,871,3417,53,268,49,72,3808907
13,Georgia,4119,1,1981,558,730,388,18,856,3357,52,264,48,70,5034212
13,Georgia,4119,1,1982,548,717,381,18,841,3298,52,259,47,69,6237982
13,Georgia,4119,1,1983,538,705,374,17,826,3241,51,254,46,68,7420947
13,Georgia,4119,1,1984,528,692,367,17,811,3182,50,250,45,67,8585559
13,Georgia,4119,1,1985,519,679,361,17,796,3123,49,245,44,66,9725454
13,Georgia,4119,1,1986,509,666,354,16,781,3065,48,241,44,64,10844179
13,Georgia,4119,1,1987,548,812,337,95,791,2646,57,211,40,139,11809969
13,Georgia,4119,1,1988,537,797,331,93,776,2595,56,207,40,136,12759739
13,Georgia,4119,1,1989,465,608,323,15,713,2796,44,220,40,59,13780279
13,Georgia,4119,1,1990,572,848,352,99,826,2763,60,220,42,145,14788774
13,Georgia,4119,1,1991,547,811,337,95,790,2643,57,210,40,139,15753469
13,Georgia,4119,1,1992,798,1679,263,539,895,462,114,55,26,567,15922561
13,Georgia,4119,1,1993,101,273,147,11,481,1171,28,65,15,48,16349976
13,Georgia,4119,1,1994,434,561,347,12,947,3143,45,270,50,35,17497171
13,Georgia,4119,1,1995,752,735,484,12,705,2958,42,261,38,36,18576841
13,Georgia,4119,1,1996,378,521,248,8,447,1570,30,105,18,43,19151461
13,Georgia,4119,2,1993,101,273,147,11,481,1171,28,65,15,48,427415
13,Georgia,4119,2,1994,434,561,347,12,947,3143,45,270,50,35,1574610
13,Georgia,4119,2,1995,752,735,484,12,705,2958,42,261,38,36,2654280
13,Georgia,4119,2,1996,378,521,248,8,447,1570,30,105,18,43,2877807
13,Georgia,4420,1,1992,23,78,86,14,46,153,27,1,1,41,622833
13,Georgia,4420,1,1991,27,104,51,5,33,166,13,1,0,16,566835
13,Georgia,4420,2,1990,27,102,50,5,33,163,13,1,0,16,156220
13,Georgia,4420,2,1991,27,104,51,5,33,166,13,1,0,16,216810
13,Georgia,4420,2,1992,23,78,86,14,46,153,27,1,1,41,260824
13,Georgia,4420,3,1992,23,78,86,14,46,153,27,1,1,41,12264
13,Georgia,4420,3,1993,24,77,87,13,46,142,27,0,0,43,64094
13,Georgia,4420,3,1994,21,119,103,26,59,115,29,5,0,77,106069
13,Georgia,4420,3,1995,50,181,93,26,57,117,27,4,1,105,148774
13,Georgia,4420,3,1996,42,145,72,0,26,136,6,0,0,0,198550
13,Georgia,4420,3,1997,17,65,32,3,21,104,8,1,0,10,236510
13,Georgia,4420,3,1998,17,63,31,3,20,102,8,1,0,10,273740
13,Georgia,4420,3,1999,17,65,32,3,21,104,8,1,0,10,311700
13,Georgia,4420,3,2000,18,67,33,3,22,108,8,1,0,10,351228
13,Georgia,4420,3,2001,18,69,34,3,22,111,9,1,0,11,391743
13,Georgia,4420,3,2002,19,71,35,3,23,114,9,1,0,11,433353
13,Georgia,4420,3,2003,19,73,36,3,24,118,9,1,0,11,476423
13,Georgia,4420,3,2004,20,76,37,3,24,121,9,1,0,12,520709
13,Georgia,4420,3,2005,20,78,39,4,25,125,10,1,0,12,566334
13,Georgia,4420,3,2006,21,80,40,4,26,129,10,1,0,12,613419
13,Georgia,4420,3,2007,22,83,41,4,26,132,10,1,0,13,661599
13,Georgia,4420,3,2008,48,195,60,0,58,363,20,5,0,3,794457
13,Georgia,4420,3,2009,44,190,56,1,55,313,34,3,1,11,838784
13,Georgia,4420,1,1984,24,91,45,4,29,148,11,1,0,14,54168
13,Georgia,4420,1,1985,32,123,61,6,40,198,15,2,0,19,126438
13,Georgia,4420,1,1986,35,134,66,6,43,215,17,2,1,21,204913
13,Georgia,4420,1,1987,31,119,59,5,38,190,15,2,0,18,274263
13,Georgia,4420,1,1988,34,129,64,6,41,207,16,2,1,20,350025
13,Georgia,4420,1,1989,44,165,82,7,53,265,21,2,1,25,446750
13,Georgia,4420,1,1990,27,102,50,5,33,163,13,1,0,16,506245
13,Georgia,4420,2,1989,44,165,82,7,53,265,21,2,1,25,96725
39,Ohio,0104,1,1998,92,75,42,2,118,1255,26,40,7,10,1708308
39,Ohio,0104,1,1999,104,76,39,2,116,1245,21,36,6,6,2162733
39,Ohio,0104,1,1996,63,162,59,30,112,1203,22,32,7,17,875013
39,Ohio,0104,1,1995,62,160,58,30,111,1191,22,31,7,17,434715
39,Ohio,0104,1,1994,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0104,2,2017,49,148,66,49,99,1154,16,33,16,16,2073380
39,Ohio,0104,2,2016,49,148,66,49,99,1152,16,33,16,16,1917954
39,Ohio,0104,2,2015,49,148,66,49,99,1150,16,33,16,16,1496322
39,Ohio,0104,2,2014,30,133,67,66,53,1173,14,37,11,3,1076572
39,Ohio,0104,2,2013,16,109,66,69,49,1156,16,39,11,2,648427
39,Ohio,0104,2,2012,39,162,47,69,107,1056,16,31,7,4,226487
39,Ohio,0104,1,2012,39,162,47,69,107,1056,16,31,7,4,7271377
39,Ohio,0104,1,2011,33,173,49,56,106,1003,15,32,6,3,7109435
39,Ohio,0104,1,2010,29,254,51,88,126,1056,17,33,6,3,6743340
39,Ohio,0104,1,2009,30,275,46,50,148,1113,13,37,8,3,6357900
39,Ohio,0104,1,2008,76,195,71,37,136,1452,27,38,9,20,5951655
39,Ohio,0104,1,2007,31,276,64,14,95,1113,22,0,6,88,5420223
39,Ohio,0104,1,2006,32,300,65,10,142,1111,23,0,6,75,5013978
39,Ohio,0104,1,2005,42,316,56,9,170,1165,25,4,4,5,4608463
39,Ohio,0104,1,2004,38,133,134,32,107,1156,33,36,6,25,4183238
39,Ohio,0104,1,2003,80,60,67,5,73,936,22,30,6,18,3760142
39,Ohio,0104,1,2002,103,80,39,4,91,1161,24,36,6,6,3418502
39,Ohio,0104,1,2001,98,74,29,3,100,1012,20,29,6,6,2994737
39,Ohio,0104,1,2000,112,80,34,2,118,1264,22,41,5,9,2625357
39,Ohio,0104,1,1997,65,58,36,1,79,1028,24,32,5,8,1250233
39,Ohio,0111,3,2012,39,162,47,69,107,1056,16,31,7,4,386496
39,Ohio,0111,3,2013,16,109,66,69,49,1156,16,39,11,2,808436
39,Ohio,0111,3,2014,30,133,67,66,53,1173,14,37,11,3,1236581
39,Ohio,0111,3,2015,49,181,49,49,99,1150,16,33,0,16,1656331
39,Ohio,0111,3,2016,49,181,49,49,99,1152,16,33,0,16,2077963
39,Ohio,0111,2,2017,49,181,49,49,99,1154,16,33,0,16,4160226
39,Ohio,0111,2,2016,49,181,49,49,99,1152,16,33,0,16,4004378
39,Ohio,0111,2,2015,49,181,49,49,99,1150,16,33,0,16,3582746
39,Ohio,0111,2,2014,30,133,67,66,53,1173,14,37,11,3,3162996
39,Ohio,0111,2,2013,16,109,66,69,49,1156,16,39,11,2,2734851
39,Ohio,0111,2,2012,39,162,47,69,107,1056,16,31,7,4,2312911
39,Ohio,0111,2,2011,33,173,49,56,106,1003,15,32,6,3,1926415
39,Ohio,0111,2,2010,29,254,51,88,126,1056,17,33,6,3,1560320
39,Ohio,0111,2,2009,30,275,46,50,148,1113,13,37,8,3,1174880
39,Ohio,0111,2,2008,62,227,62,62,124,1443,21,41,0,21,768635
39,Ohio,0111,2,2007,31,276,64,14,95,1113,22,0,6,88,240497
39,Ohio,0111,1,2007,31,276,64,14,95,1113,22,0,6,88,5180945
39,Ohio,0111,1,2006,32,300,65,10,142,1111,23,0,6,75,5013978
39,Ohio,0111,1,2005,42,316,56,9,170,1165,25,4,4,5,4608463
39,Ohio,0111,1,2004,38,133,134,32,107,1156,33,36,6,25,4183238
39,Ohio,0111,1,2003,80,60,67,5,73,936,22,30,6,18,3760142
39,Ohio,0111,1,2002,103,80,39,4,91,1161,24,36,6,6,3418502
39,Ohio,0111,1,2001,98,74,29,3,100,1012,20,29,6,6,2994737
39,Ohio,0111,1,2000,112,80,34,2,118,1264,22,41,5,9,2625357
39,Ohio,0111,1,1999,104,76,39,2,116,1245,21,36,6,6,2162733
39,Ohio,0111,1,1998,92,75,42,2,118,1255,26,40,7,10,1708308
39,Ohio,0111,1,1997,65,58,36,1,79,1028,24,32,5,8,1250233
39,Ohio,0111,3,2017,49,181,49,49,99,1154,16,33,0,16,2233811
39,Ohio,0111,1,1995,62,160,58,30,111,1191,22,31,7,17,434715
39,Ohio,0111,1,1994,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0111,1,1996,63,162,59,30,112,1203,22,32,7,17,875013
39,Ohio,0112,1,2002,103,80,39,4,91,1161,24,36,6,6,3418502
39,Ohio,0112,1,2003,80,60,67,5,73,936,22,30,6,18,3760142
39,Ohio,0112,1,2004,38,133,134,32,107,1156,33,36,6,25,4183238
39,Ohio,0112,1,2005,42,316,56,9,170,1165,25,4,4,5,4608463
39,Ohio,0112,1,2006,32,300,65,10,142,1111,23,0,6,75,5013978
39,Ohio,0112,1,2007,31,276,64,14,95,1113,22,0,6,88,5420223
39,Ohio,0112,1,2008,76,195,71,37,136,1452,27,38,9,20,5951655
39,Ohio,0112,1,2009,30,275,46,50,148,1113,13,37,8,3,6357900
39,Ohio,0112,1,2010,29,254,51,88,126,1056,17,33,6,3,6743340
39,Ohio,0112,1,2011,33,173,49,56,106,1003,15,32,6,3,7109435
39,Ohio,0112,1,2012,39,162,47,69,107,1056,16,31,7,4,7271377
39,Ohio,0112,2,2012,39,162,47,69,107,1056,16,31,7,4,226487
39,Ohio,0112,2,2013,16,109,66,69,49,1156,16,39,11,2,648427
39,Ohio,0112,2,2014,30,133,67,66,53,1173,14,37,11,3,1076572
39,Ohio,0112,2,2015,49,148,66,49,99,1150,16,33,16,16,1496322
39,Ohio,0112,2,2016,49,148,66,49,99,1152,16,33,16,16,1917954
39,Ohio,0112,2,2017,49,148,66,49,99,1154,16,33,16,16,2073380
39,Ohio,0112,1,1994,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0112,1,1995,62,160,58,30,111,1191,22,31,7,17,434715
39,Ohio,0112,1,1996,63,162,59,30,112,1203,22,32,7,17,875013
39,Ohio,0112,1,1997,65,58,36,1,79,1028,24,32,5,8,1250233
39,Ohio,0112,1,1998,92,75,42,2,118,1255,26,40,7,10,1708308
39,Ohio,0112,1,1999,104,76,39,2,116,1245,21,36,6,6,2162733
39,Ohio,0112,1,2000,112,80,34,2,118,1264,22,41,5,9,2625357
39,Ohio,0112,1,2001,98,74,29,3,100,1012,20,29,6,6,2994737
39,Ohio,0159,2,2006,32,300,65,10,142,1111,23,0,6,75,2388621
39,Ohio,0159,2,2007,31,276,64,14,95,1113,22,0,6,88,2794866
39,Ohio,0159,2,2008,76,195,71,37,136,1452,27,38,9,20,3326298
39,Ohio,0159,2,2009,30,275,46,50,148,1113,13,37,8,3,3732543
39,Ohio,0159,2,2010,29,254,51,88,126,1056,17,33,6,3,3966891
39,Ohio,0159,3,2004,38,133,134,32,107,1156,33,36,6,25,423096
39,Ohio,0159,3,2005,42,316,56,9,170,1165,25,4,4,5,848321
39,Ohio,0159,3,2006,32,300,65,10,142,1111,23,0,6,75,1253836
39,Ohio,0159,3,2007,31,276,64,14,95,1113,22,0,6,88,1660081
39,Ohio,0159,3,2008,76,195,71,37,136,1452,27,38,9,20,2191513
39,Ohio,0159,3,2009,30,275,46,50,148,1113,13,37,8,3,2597758
39,Ohio,0159,3,2010,29,254,51,88,126,1056,17,33,6,3,2832106
39,Ohio,0159,4,2005,42,316,56,9,170,1165,25,4,4,5,425225
39,Ohio,0159,4,2006,32,300,65,10,142,1111,23,0,6,75,830740
39,Ohio,0159,4,2007,31,276,64,14,95,1113,22,0,6,88,1236985
39,Ohio,0159,4,2008,76,195,71,37,136,1452,27,38,9,20,1768417
39,Ohio,0159,4,2009,30,275,46,50,148,1113,13,37,8,3,2174662
39,Ohio,0159,4,2010,29,254,51,88,126,1056,17,33,6,3,2409010
39,Ohio,0159,5,2007,31,276,64,14,95,1113,22,0,6,88,406245
39,Ohio,0159,5,2008,76,195,71,37,136,1452,27,38,9,20,937677
39,Ohio,0159,5,2009,30,275,46,50,148,1113,13,37,8,3,1343922
39,Ohio,0159,5,2010,29,254,51,88,126,1056,17,33,6,3,1578270
39,Ohio,0159,6,2010,29,254,51,88,126,1056,17,33,6,3,152249
39,Ohio,0159,6,2011,33,173,49,56,106,1003,15,32,6,3,518344
39,Ohio,0159,6,2012,39,162,47,69,107,1056,16,31,7,4,904840
39,Ohio,0159,6,2013,16,109,66,69,49,1156,16,39,11,2,1326780
39,Ohio,0159,6,2014,30,133,67,66,53,1173,14,37,11,3,1754925
39,Ohio,0159,6,2015,49,164,66,49,99,1167,16,33,0,0,2180880
39,Ohio,0159,6,2016,49,165,66,49,99,1169,16,33,0,0,2608734
39,Ohio,0159,6,2017,49,165,66,49,99,1170,16,33,0,0,2766742
39,Ohio,0159,7,2012,39,162,47,69,107,1056,16,31,7,4,386496
39,Ohio,0159,7,2013,16,109,66,69,49,1156,16,39,11,2,808436
39,Ohio,0159,7,2014,30,133,67,66,53,1173,14,37,11,3,1236581
39,Ohio,0159,7,2015,49,164,66,49,99,1167,16,33,0,0,1662536
39,Ohio,0159,7,2016,49,165,66,49,99,1169,16,33,0,0,2090390
39,Ohio,0159,7,2017,49,165,66,49,99,1170,16,33,0,0,2248399
39,Ohio,0159,1,1994,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0159,1,1995,62,160,58,30,111,1191,22,31,7,17,434715
39,Ohio,0159,1,1996,63,162,59,30,112,1203,22,32,7,17,875013
39,Ohio,0159,1,1997,65,58,36,1,79,1028,24,32,5,8,1250233
39,Ohio,0159,1,1998,92,75,42,2,118,1255,26,40,7,10,1708308
39,Ohio,0159,1,1999,104,76,39,2,116,1245,21,36,6,6,2162733
39,Ohio,0159,1,2000,112,80,34,2,118,1264,22,41,5,9,2625357
39,Ohio,0159,1,2001,98,74,29,3,100,1012,20,29,6,6,2994737
39,Ohio,0159,1,2002,103,80,39,4,91,1161,24,36,6,6,3418502
39,Ohio,0159,1,2003,80,60,67,5,73,936,22,30,6,18,3760142
39,Ohio,0159,1,2004,38,133,134,32,107,1156,33,36,6,25,4183238
39,Ohio,0159,1,2005,42,316,56,9,170,1165,25,4,4,5,4608463
39,Ohio,0159,1,2006,32,300,65,10,142,1111,23,0,6,75,5013978
39,Ohio,0159,1,2007,31,276,64,14,95,1113,22,0,6,88,5420223
39,Ohio,0159,1,2008,76,195,71,37,136,1452,27,38,9,20,5951655
39,Ohio,0159,1,2009,30,275,46,50,148,1113,13,37,8,3,6357900
39,Ohio,0159,1,2010,29,254,51,88,126,1056,17,33,6,3,6592248
39,Ohio,0159,2,2001,98,74,29,3,100,1012,20,29,6,6,369380
39,Ohio,0159,2,2002,103,80,39,4,91,1161,24,36,6,6,793145
39,Ohio,0159,2,2003,80,60,67,5,73,936,22,30,6,18,1134785
39,Ohio,0159,2,2004,38,133,134,32,107,1156,33,36,6,25,1557881
39,Ohio,0159,2,2005,42,316,56,9,170,1165,25,4,4,5,1983106
39,Ohio,0160,1,1994,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0160,3,2017,49,165,66,49,99,1170,16,33,0,0,2248399
39,Ohio,0160,1,1996,63,162,59,30,112,1203,22,32,7,17,875013
39,Ohio,0160,1,1997,65,58,36,1,79,1028,24,32,5,8,1250233
39,Ohio,0160,1,1998,92,75,42,2,118,1255,26,40,7,10,1708308
39,Ohio,0160,1,1999,104,76,39,2,116,1245,21,36,6,6,2162733
39,Ohio,0160,1,2000,112,80,34,2,118,1264,22,41,5,9,2625357
39,Ohio,0160,1,2001,98,74,29,3,100,1012,20,29,6,6,2994737
39,Ohio,0160,1,2002,103,80,39,4,91,1161,24,36,6,6,3418502
39,Ohio,0160,1,2003,80,60,67,5,73,936,22,30,6,18,3760142
39,Ohio,0160,1,2004,38,133,134,32,107,1156,33,36,6,25,4183238
39,Ohio,0160,1,2005,42,316,56,9,170,1165,25,4,4,5,4608463
39,Ohio,0160,1,2006,32,300,65,10,142,1111,23,0,6,75,5013978
39,Ohio,0160,1,2007,31,276,64,14,95,1113,22,0,6,88,5420223
39,Ohio,0160,1,2008,76,195,71,37,136,1452,27,38,9,20,5951655
39,Ohio,0160,1,2009,30,275,46,50,148,1113,13,37,8,3,6357900
39,Ohio,0160,1,2010,29,254,51,88,126,1056,17,33,6,3,6625010
39,Ohio,0160,2,2010,29,254,51,88,126,1056,17,33,6,3,119486
39,Ohio,0160,2,2011,33,173,49,56,106,1003,15,32,6,3,485581
39,Ohio,0160,2,2012,39,162,47,69,107,1056,16,31,7,4,872077
39,Ohio,0160,2,2013,16,109,66,69,49,1156,16,39,11,2,1294017
39,Ohio,0160,2,2014,30,133,67,66,53,1173,14,37,11,3,1722162
39,Ohio,0160,2,2015,49,164,66,49,99,1167,16,33,0,0,2148117
39,Ohio,0160,2,2016,49,165,66,49,99,1169,16,33,0,0,2575971
39,Ohio,0160,2,2017,49,165,66,49,99,1170,16,33,0,0,2733980
39,Ohio,0160,3,2012,39,162,47,69,107,1056,16,31,7,4,386496
39,Ohio,0160,3,2013,16,109,66,69,49,1156,16,39,11,2,808436
39,Ohio,0160,3,2014,30,133,67,66,53,1173,14,37,11,3,1236581
39,Ohio,0160,3,2015,49,164,66,49,99,1167,16,33,0,0,1662536
39,Ohio,0160,3,2016,49,165,66,49,99,1169,16,33,0,0,2090390
39,Ohio,0160,1,1995,62,160,58,30,111,1191,22,31,7,17,434715
39,Ohio,0901,2,2015,49,148,66,49,99,1150,16,33,16,16,1932001
39,Ohio,0901,2,2014,30,133,67,66,53,1173,14,37,11,3,1512251
39,Ohio,0901,2,2017,49,148,66,49,99,1154,16,33,16,16,2509480
39,Ohio,0901,3,2012,39,162,47,69,107,1056,16,31,7,4,386496
39,Ohio,0901,3,2013,16,109,66,69,49,1156,16,39,11,2,808436
39,Ohio,0901,3,2014,30,133,67,66,53,1173,14,37,11,3,1236581
39,Ohio,0901,3,2015,49,148,66,49,99,1150,16,33,16,16,1656331
39,Ohio,0901,3,2016,49,148,66,49,99,1152,16,33,16,16,2077963
39,Ohio,0901,3,2017,49,148,66,49,99,1154,16,33,16,16,2233811
39,Ohio,0901,2,2016,49,148,66,49,99,1152,16,33,16,16,2353633
39,Ohio,0901,2,2013,16,109,66,69,49,1156,16,39,11,2,1084106
39,Ohio,0901,2,2012,39,162,47,69,107,1056,16,31,7,4,662166
39,Ohio,0901,2,2011,33,173,49,56,106,1003,15,32,6,3,275670
39,Ohio,0901,1,2011,33,173,49,56,106,1003,15,32,6,3,6007043
39,Ohio,0901,1,2010,29,254,51,88,126,1057,17,33,6,3,5915885
39,Ohio,0901,1,2009,30,275,46,50,148,1113,13,37,8,3,5530080
39,Ohio,0901,1,2008,76,195,71,37,136,1452,27,38,9,20,5123835
39,Ohio,0901,1,2007,31,276,64,14,95,1113,22,0,6,88,4592403
39,Ohio,0901,1,2006,32,300,65,10,142,1111,23,0,6,75,4186158
39,Ohio,0901,1,2005,42,316,56,9,170,1165,25,4,4,5,3780643
39,Ohio,0901,1,2004,38,133,134,32,107,1156,33,36,6,25,3355418
39,Ohio,0901,1,2003,80,60,67,5,73,936,22,30,6,18,2932322
39,Ohio,0901,1,2002,103,80,39,4,91,1161,24,36,6,6,2590682
39,Ohio,0901,1,2001,98,74,29,3,100,1012,20,29,6,6,2166917
39,Ohio,0901,1,2000,112,80,34,2,118,1264,22,41,5,9,1797537
39,Ohio,0901,1,1999,104,76,39,2,116,1245,21,36,6,6,1334913
39,Ohio,0901,1,1998,12,13,7,0,22,178,4,4,1,1,880488
39,Ohio,0901,1,1997,65,58,36,1,79,1028,24,32,5,8,815518
39,Ohio,0901,1,1996,63,162,59,30,112,1203,22,32,7,17,440298
39,Ohio,0901,1,1995,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0901,1,1994,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0903,2,2015,49,148,66,49,99,1150,16,33,16,16,1496322
39,Ohio,0903,1,1994,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0903,2,2017,49,148,66,49,99,1154,16,33,16,16,2073380
39,Ohio,0903,2,2014,30,133,67,66,53,1173,14,37,11,3,1076572
39,Ohio,0903,2,2013,16,109,66,69,49,1156,16,39,11,2,648427
39,Ohio,0903,2,2012,39,162,47,69,107,1056,16,31,7,4,226487
39,Ohio,0903,1,2012,39,162,47,69,107,1056,16,31,7,4,6443922
39,Ohio,0903,1,2011,33,173,49,56,106,1003,15,32,6,3,6281980
39,Ohio,0903,1,2010,29,254,51,88,126,1057,17,33,6,3,5915885
39,Ohio,0903,1,2009,30,275,46,50,148,1113,13,37,8,3,5530080
39,Ohio,0903,1,2008,76,195,71,37,136,1452,27,38,9,20,5123835
39,Ohio,0903,1,2007,31,276,64,14,95,1113,22,0,6,88,4592403
39,Ohio,0903,1,2006,32,300,65,10,142,1111,23,0,6,75,4186158
39,Ohio,0903,1,2005,42,316,56,9,170,1165,25,4,4,5,3780643
39,Ohio,0903,1,2004,38,133,134,32,107,1156,33,36,6,25,3355418
39,Ohio,0903,1,2003,80,60,67,5,73,936,22,30,6,18,2932322
39,Ohio,0903,1,2002,103,80,39,4,91,1161,24,36,6,6,2590682
39,Ohio,0903,1,2001,98,74,29,3,100,1012,20,29,6,6,2166917
39,Ohio,0903,1,2000,112,80,34,2,118,1264,22,41,5,9,1797537
39,Ohio,0903,1,1999,104,76,39,2,116,1245,21,36,6,6,1334913
39,Ohio,0903,1,1998,12,13,7,0,22,178,4,4,1,1,880488
39,Ohio,0903,1,1997,65,58,36,1,79,1028,24,32,5,8,815518
39,Ohio,0903,1,1996,63,162,59,30,112,1203,22,32,7,17,440298
39,Ohio,0903,1,1995,0,0,0,0,0,0,0,0,0,0,0
39,Ohio,0903,2,2016,49,148,66,49,99,1152,16,33,16,16,1917954
