STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,LAYER_NO,MATL_PROPERTY,PROPERTY_MINIMUM,PROPERTY_MAXIMUM,PROPERTY_MEDIAN,PROPERTY_AVERAGE,PROPERTY_STANDARD_DEVIATION,PROPERTY_COEFF_VARIATION,REP_CODE_SOURCE_VARIABILITY,REP_CODE_SOURCE_VARIABILITY_EXP
4,Arizona,1007,4,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,4,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,4,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,4,3,IDT_AVERAGE,0.95,0.95,0.95,0.95,,,AS,Representative property from a single measurement.
4,Arizona,1007,4,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,4,3,IDT_POISSON_USED,0.5,0.5,0.5,0.5,,,AS,Representative property from a single measurement.
4,Arizona,1007,4,3,IDT_TEST_TEMPERATURE,25,25,25,25,,,AS,Representative property from a single measurement.
4,Arizona,1007,4,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,4,3,MAX_SPEC_GRAVITY,2.392,2.414,2.403,2.403,0.016,0.006,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,NO_10_PASSING,42,50,46,46,5.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,3,NO_200_PASSING,3.8,4.5,4.2,4.2,0.5,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,3,NO_40_PASSING,20,23,21.5,21.5,2.1,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,NO_4_PASSING,50,59,54.5,54.5,6.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,3,NO_80_PASSING,8,9,8.5,8.5,0.7,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,ONE_HALF_PASSING,68,75,71.5,71.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,3,REPR_THICKNESS,,,,3.6,,,A,Measured representative property.
4,Arizona,1007,4,3,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,4,3,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,4,3,THREE_EIGHTHS_PASSING,58,65,61.5,61.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,THREE_FOURTHS_PASSING,91,91,91,91,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,3,VOIDS_FILLED_ASPHALT,86.9,86.9,86.9,86.9,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,3,VOIDS_MINERAL_AGGR,16.6,16.6,16.6,16.6,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,4,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,4,4,AGGR_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,4,4,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,4,4,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1007,4,4,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1007,4,4,BINDER_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,4,4,BSG,,,,,,,,
4,Arizona,1007,4,4,COEF_THERMAL_CONTRACTION,,,,,,,,
4,Arizona,1007,4,4,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,4,4,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,4,4,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,4,4,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,4,4,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,4,4,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,4,4,HEAT_CAPACITY,,,,,,,,
4,Arizona,1007,4,4,IDT_AVERAGE,,,,,,,,
4,Arizona,1007,4,4,IDT_LOADING_RATE,,,,,,,,
4,Arizona,1007,4,4,IDT_POISSON_USED,,,,,,,,
4,Arizona,1007,4,4,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1007,4,4,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,4,4,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,4,4,NO_10_PASSING,,,,,,,,
4,Arizona,1007,4,4,NO_200_PASSING,,,,,,,,
4,Arizona,1007,4,4,NO_40_PASSING,,,,,,,,
4,Arizona,1007,4,4,NO_4_PASSING,,,,,,,,
4,Arizona,1007,4,4,NO_80_PASSING,,,,,,,,
4,Arizona,1007,4,4,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,4,4,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,4,4,ONE_PASSING,,,,,,,,
4,Arizona,1007,4,4,POISSON_RATIO_TEST_TEMP,,,,,,,,
4,Arizona,1007,4,4,REPR_THICKNESS,,,,0,,,A,Measured representative property.
4,Arizona,1007,4,4,SUR_SHORTWAVE_ABSORP,,,,,,,,
4,Arizona,1007,4,4,THERMAL_CONDUCTIVITY,,,,,,,,
4,Arizona,1007,4,4,THREE_EIGHTHS_PASSING,,,,,,,,
4,Arizona,1007,4,4,THREE_FOURTHS_PASSING,,,,,,,,
4,Arizona,1007,4,4,VOIDS_FILLED_ASPHALT,,,,,,,,
4,Arizona,1007,4,4,VOIDS_MINERAL_AGGR,,,,,,,,
4,Arizona,1007,4,6,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,4,6,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,4,6,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,4,6,AIR_VOIDS_AVG_WP,2.85,2.85,2.85,2.85,,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,6,ASPHALT_CONTENT_MEAN,4.2,4.3,4.2,4.2,0.1,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,4,6,BSG,2.462,2.538,2.502,2.5,0.021,0.008,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,4,6,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,4,6,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,4,6,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,4,6,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,4,6,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,4,6,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,4,6,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,4,6,IDT_AVERAGE,1.46,2.46,1.96,1.96,0.71,0.36,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,6,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,4,6,IDT_POISSON_USED,0.37,0.5,0.44,0.44,0.09,0.21,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,6,IDT_TEST_TEMPERATURE,25,25,25,25,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,4,6,MAX_SPEC_GRAVITY,2.57,2.576,2.573,2.573,0.004,0.002,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,NO_10_PASSING,31,32,31.5,31.5,0.7,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,NO_200_PASSING,7,7.5,7.2,7.2,0.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,NO_40_PASSING,17,17,17,17,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,NO_4_PASSING,44,46,45,45,1.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,NO_80_PASSING,12,12,12,12,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,ONE_HALF_PASSING,74,76,75,75,1.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,ONE_PASSING,95,95,95,95,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,6,REPR_THICKNESS,,,,4.3,,,A,Measured representative property.
4,Arizona,1007,4,6,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,4,6,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,4,6,THREE_EIGHTHS_PASSING,63,63,63,63,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,THREE_FOURTHS_PASSING,88,90,89,89,1.4,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,6,VOIDS_FILLED_ASPHALT,73.4,73.4,73.4,73.4,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,6,VOIDS_MINERAL_AGGR,10.7,10.7,10.7,10.7,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,7,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,4,7,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,4,7,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,4,7,AIR_VOIDS_AVG_WP,6.81,6.81,6.81,6.81,,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,7,ASPHALT_CONTENT_MEAN,4,4.7,4.3,4.3,0.5,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,4,7,BSG,2.335,2.372,2.353,2.354,0.011,0.005,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,7,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,4,7,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,4,7,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,4,7,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,4,7,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,4,7,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,4,7,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,4,7,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,4,7,IDT_AVERAGE,1.68,1.9,1.79,1.79,0.16,0.09,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,7,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,4,7,IDT_POISSON_USED,0.22,0.42,0.32,0.32,0.14,0.44,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,IDT_TEST_TEMPERATURE,25,25,25,25,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,7,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,4,7,MAX_SPEC_GRAVITY,2.517,2.536,2.526,2.526,0.013,0.005,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,7,NO_10_PASSING,19,25,22,22,4.2,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,NO_200_PASSING,3,3.9,3.5,3.5,0.6,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,NO_40_PASSING,9,11,10,10,1.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,NO_4_PASSING,31,42,36.5,36.5,7.8,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,NO_80_PASSING,6,7,6.5,6.5,0.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,7,ONE_HALF_PASSING,61,76,68.5,68.5,10.6,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,7,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,7,REPR_THICKNESS,,,,2.9,,,A,Measured representative property.
4,Arizona,1007,4,7,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,4,7,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,4,7,THREE_EIGHTHS_PASSING,48,63,55.5,55.5,10.6,0.2,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,4,7,THREE_FOURTHS_PASSING,93,98,95.5,95.5,3.5,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,4,7,VOIDS_FILLED_ASPHALT,57.3,57.3,57.3,57.3,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,4,7,VOIDS_MINERAL_AGGR,16,16,16,16,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,5,3,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,5,3,AGGR_SPEC_GRAVITY,,,,2.68,,,F,Default assigned or assumed values.
4,Arizona,1007,5,3,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,5,3,AIR_VOIDS_AVG_WP,1.01,3.32,2.16,2.16,1.63,0.75,BH,Representative property calculated from multiple measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,5,3,ASPHALT_CONTENT_MEAN,5.1,5.6,5.3,5.3,0.4,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,BINDER_SPEC_GRAVITY,,,,1.03,,,F,Default assigned or assumed values.
4,Arizona,1007,5,3,BSG,2.304,2.433,2.348,2.363,0.045,0.019,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,COEF_THERMAL_CONTRACTION,,,,0.000028,,,F,Default assigned or assumed values.
4,Arizona,1007,5,3,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,5,3,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,5,3,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,5,3,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,5,3,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,5,3,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,5,3,HEAT_CAPACITY,,,,0.28,,,F,Default assigned or assumed values.
4,Arizona,1007,5,3,IDT_AVERAGE,0.95,0.95,0.95,0.95,,,AS,Representative property from a single measurement.
4,Arizona,1007,5,3,IDT_LOADING_RATE,,,,50,,,F,Default assigned or assumed values.
4,Arizona,1007,5,3,IDT_POISSON_USED,0.5,0.5,0.5,0.5,,,AS,Representative property from a single measurement.
4,Arizona,1007,5,3,IDT_TEST_TEMPERATURE,25,25,25,25,,,AS,Representative property from a single measurement.
4,Arizona,1007,5,3,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,5,3,MAX_SPEC_GRAVITY,2.392,2.414,2.403,2.403,0.016,0.006,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,NO_10_PASSING,42,50,46,46,5.7,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,5,3,NO_200_PASSING,3.8,4.5,4.2,4.2,0.5,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,5,3,NO_40_PASSING,20,23,21.5,21.5,2.1,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,NO_4_PASSING,50,59,54.5,54.5,6.4,0.1,AH,Representative property from two or more measurements with a coefficient of variation greater than a threshold that is material dependent.
4,Arizona,1007,5,3,NO_80_PASSING,8,9,8.5,8.5,0.7,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,ONE_AND_HALF_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,ONE_HALF_PASSING,68,75,71.5,71.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,ONE_PASSING,100,100,100,100,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,POISSON_RATIO_TEST_TEMP,25,25,25,25,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,5,3,REPR_THICKNESS,,,,3.6,,,A,Measured representative property.
4,Arizona,1007,5,3,SUR_SHORTWAVE_ABSORP,,,,0.85,,,F,Default assigned or assumed values.
4,Arizona,1007,5,3,THERMAL_CONDUCTIVITY,,,,1.25,,,F,Default assigned or assumed values.
4,Arizona,1007,5,3,THREE_EIGHTHS_PASSING,58,65,61.5,61.5,4.9,0.1,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,THREE_FOURTHS_PASSING,91,91,91,91,0,0,AL,Representative property from two or more measurements with a coefficient of variation less than or equal to a threshold that is material dependent.
4,Arizona,1007,5,3,VOIDS_FILLED_ASPHALT,86.9,86.9,86.9,86.9,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,5,3,VOIDS_MINERAL_AGGR,16.6,16.6,16.6,16.6,0,,BS,Representative property calculated from a single measurement.
4,Arizona,1007,5,4,ABSOLUTE_VISC_140_F,,,,,,,,
4,Arizona,1007,5,4,AGGR_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,5,4,AIR_VOIDS_AVG_NWP,,,,,,,,
4,Arizona,1007,5,4,AIR_VOIDS_AVG_WP,,,,,,,,
4,Arizona,1007,5,4,ASPHALT_CONTENT_MEAN,,,,,,,,
4,Arizona,1007,5,4,BINDER_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,5,4,BSG,,,,,,,,
4,Arizona,1007,5,4,COEF_THERMAL_CONTRACTION,,,,,,,,
4,Arizona,1007,5,4,DSR_COMPLEX_MODULUS_PAV,,,,,,,,
4,Arizona,1007,5,4,DSR_COMPLEX_MODULUS_RTFO,,,,,,,,
4,Arizona,1007,5,4,DSR_COMPLEX_MODULUS_TANK,,,,,,,,
4,Arizona,1007,5,4,DSR_COMPLEX_PHASE_ANGLE_PAV,,,,,,,,
4,Arizona,1007,5,4,DSR_COMPLEX_PHASE_ANGLE_RTFO,,,,,,,,
4,Arizona,1007,5,4,DSR_COMPLEX_PHASE_ANGLE_TANK,,,,,,,,
4,Arizona,1007,5,4,HEAT_CAPACITY,,,,,,,,
4,Arizona,1007,5,4,IDT_AVERAGE,,,,,,,,
4,Arizona,1007,5,4,IDT_LOADING_RATE,,,,,,,,
4,Arizona,1007,5,4,IDT_POISSON_USED,,,,,,,,
4,Arizona,1007,5,4,IDT_TEST_TEMPERATURE,,,,,,,,
4,Arizona,1007,5,4,KINEMATIC_VISC_275_F,,,,,,,,
4,Arizona,1007,5,4,MAX_SPEC_GRAVITY,,,,,,,,
4,Arizona,1007,5,4,NO_10_PASSING,,,,,,,,
4,Arizona,1007,5,4,NO_200_PASSING,,,,,,,,
4,Arizona,1007,5,4,NO_40_PASSING,,,,,,,,
4,Arizona,1007,5,4,NO_4_PASSING,,,,,,,,
4,Arizona,1007,5,4,NO_80_PASSING,,,,,,,,
4,Arizona,1007,5,4,ONE_AND_HALF_PASSING,,,,,,,,
4,Arizona,1007,5,4,ONE_HALF_PASSING,,,,,,,,
4,Arizona,1007,5,4,ONE_PASSING,,,,,,,,
4,Arizona,1007,5,4,POISSON_RATIO_TEST_TEMP,,,,,,,,
4,Arizona,1007,5,4,REPR_THICKNESS,,,,0,,,A,Measured representative property.
