TABLE_NAME,FIELD_NAME,FIELD_ALIAS,FIELD_DESCRIPTION,FIELD_UNIT,FIELD_CODETYPE,UNIT_SYSTEM
ANALYSIS_DIS_JPCC,DURAB_CRACK_NO_M,Medium Severity Durability Crack Number,Number of slabs affected with moderate severity durability (“D”) cracking.,,,
ANALYSIS_DIS_JPCC,DURAB_CRACK_NO_H,High Severity Durability Crack Number,Number of slabs affected with high severity durability (“D”) cracking.,,,
ANALYSIS_DIS_JPCC,CORNER_BREAKS_NO,Corner Breaks Number,Total number of corner breaks.,,,
ANALYSIS_DIS_JPCC,CORNER_BREAKS_NO_L,Low Severity Corner Breaks Number,Number of low severity corner breaks. (Not spalled for more than 10 percent of length; no measurable faulting; corner piece not broken in two or more pieces.),,,
ANALYSIS_DIS_JPCC,CORNER_BREAKS_NO_M,Medium Severity Corner Breaks Number,Number of moderate severity corner breaks. (Spalled at low severity for more than 10 percent; or faulting less than 13 mm; corner piece not broken in two or more pieces.),,,
ANALYSIS_DIS_JPCC,CORNER_BREAKS_NO_H,High Severity Corner Breaks Number,Number of high severity corner breaks. (Spalled at moderate to high severity for more than 10 percent of crack; or faulting exceeds 13 mm or corner piece in two or more pieces.),,,
ANALYSIS_DIS_JPCC,LONG_JT_SEAL_DAM_L,Low Severity Joint Seal Damage Longitudinal Joint Length,Length of sealed longitudinal joints with joint seal damage.,m,,Metric
ANALYSIS_DIS_JPCC,LONG_JT_SEAL_NO,Sealed Longitudinal Joints Number,Number of longitudinal joints that have been sealed.,,,
ANALYSIS_DIS_JPCC,LONG_SPALLING_L,Longitudinal Joint Spalling,Total length of spalling of longitudinal joints.,m,,Metric
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_L,Low Severity Longitudinal Joint Spalling Length,Length of low severity spalling of longitudinal joints. (Spalls less than 75 mm measured to center of joint with no loss of material.),m,,Metric
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_M,Medium Severity Longitudinal Joint Spalling Length,Length of moderate severity spalling of longitudinal joints. (Spalls between 75 and 150 mm wide measured to center of joint with loss of material.),m,,Metric
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_H,High Severity Longitudinal Joint Spalling Length,Length of high severity spalling of longitudinal joints. (Spalls greater than 150 mm measured to center of joint with loss of material.),m,,Metric
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L,Transverse Joint Spalling Length,Total length of spalling of transverse joints.,m,,Metric
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_L,Low Severity Transverse Spalling Length,Length of low severity spalling of transverse joints. (Spalls less than 75 mm measured to center of joint or with no loss of material.),m,,Metric
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_M,Medium Severity Transverse Spalling Length,Length of moderate severity spalling of transverse joints. (Spalls 75 to 150 mm wide measured to center of joint with loss of material).,m,,Metric
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_H,High Severity Transverse Spalling Length,Length of high severity spalling of transverse joints. (Spalls more than 150 mm wide measured to center of joint with loss of material.),m,,Metric
ANALYSIS_DIS_JPCC,SCALING_A,Scaling Area,Area of scaling (deterioration of upper slab surface between 3 and 13 mm).,sq m,,Metric
ANALYSIS_DIS_JPCC,SCALING_NO,Scaling Number,Number of areas with scaling.,,,
ANALYSIS_DIS_JPCC,POLISH_AGG_A,Polished Aggregate Area,Area of polished aggregate (surface worn away to expose coarse aggregate).,sq m,,Metric
ANALYSIS_DIS_JPCC,BLOWUPS_NO,Blowups Number,Number of blowups.,,,
ANALYSIS_DIS_JPCC,PUMPING_L,Pumping and Bleeding Length,Length of pavement affected by water bleeding and pumping.,m,,Metric
ANALYSIS_DIS_JPCC,PUMPING_NO,Pumping and Bleeding Number,Number of occurrences of water bleeding and pumping.,,,
ANALYSIS_DIS_JPCC,MAP_CRACK_A,Map Cracking Area,Area of map cracking (surface cracks).,sq m,,Metric
ANALYSIS_DIS_JPCC,MAP_CRACK_NO,Map Cracking Number,Number of map cracking areas.,,,
ANALYSIS_DIS_JPCC,PATCH_FLEX_A,Flexible Patch Area,Total area of flexible patching showing distress of any type.,sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_FLEX_A_H,High Severity Flexible Patch Area,Area of flexible patching showing high severity distress of any type or settlement of 6 mm or more at the perimeter.,sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_FLEX_A_L,Low Severity Flexible Patch Area,"Area of flexible patching showing, at most, low severity distress of any type and no settlement at the perimeter.",sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_FLEX_A_M,Medium Severity Flexible Patch Area,Area of flexible patching showing moderate severity distress of any type or settlement of up to 6 mm at the perimeter.,sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_FLEX_NO,Flexible Patch Number,Total number of flexible patches showing distress.,,,
ANALYSIS_DIS_JPCC,PATCH_FLEX_NO_L,Low Severity Flexible Patch Number,Number of flexible patches showing at most low severity distress of any type and no settlement at the perimeter.,,,
ANALYSIS_DIS_JPCC,PATCH_FLEX_NO_M,Medium Severity Flexible Patch Number,Number of flexible patches showing moderate severity distress of any type or settlement of up to 6 mm at the perimeter.,,,
ANALYSIS_DIS_JPCC,PATCH_FLEX_NO_H,High Severity Flexible Patch Number,Number of flexible patches showing high severity distress or settlement of 6 mm or more at the perimeter.,,,
ANALYSIS_DIS_JPCC,PATCH_RIGID_A,Rigid Patch Area,Total area of rigid patching showing distress of any type.,sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_RIGID_A_L,Low Severity Rigid Patch Area,"Area of rigid patching showing, at most, low severity distress of any type and no settlement at the perimeter.",sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_RIGID_A_M,Medium Severity Rigid Patch Area,Area of rigid patching showing moderate severity distress of any type or settlement of up to 6 mm at the perimeter.,sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_RIGID_A_H,High Severity Rigid Patch Area,Area of rigid patching showing high severity distress of any type or settlement of 6 mm or more at the perimeter.,sq m,,Metric
ANALYSIS_DIS_JPCC,PATCH_RIGID_NO,Rigid Patch Number,Total number of rigid patches showing distress of any type.,,,
ANALYSIS_DIS_JPCC,PATCH_RIGID_NO_L,Low Severity Rigid Patch Number,"Number of rigid patches showing, at most, low severity distress of any type and no settlement at the perimeter.",,,
ANALYSIS_DIS_JPCC,PATCH_RIGID_NO_M,Medium Severity Rigid Patch Number,Number of rigid patches showing moderate severity distress of any type or settlement of up to 6 mm at the perimeter.,,,
ANALYSIS_DIS_JPCC,PATCH_RIGID_NO_H,High Severity Rigid Patch Number,Number of rigid patches showing high severity distress of any type or settlement of 6 mm or more at the perimeter.,,,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_HALF,Half-Width Transverse Cracked Slabs,"Number of slabs with transverse cracks extending to at least the midpoint of the slab, and with length at least half of the slab width.",,,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_TOTAL,Total Cracked Slabs,Number of slabs with either transverse or longitudinal cracking.,,,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_TRANS,Transverse Cracked Slabs,Number of slabs with transverse cracking.,,,
ANALYSIS_DIS_JPCC,JOINT_SEAL_TRANS_NO,Transverse Joint Seal Damage Number,Total number of transverse joints with seal damage.,,,
ANALYSIS_DIS_JPCC,JOINT_SEAL_TRANS_NO_L,Low Severity Transverse Joint Seal Damage Number,Number of transverse joints with low severity seal damage (damage on less than 10 percent of the joint).,,,
ANALYSIS_DIS_JPCC,JOINT_SEAL_TRANS_NO_M,Medium Severity Transverse Joint Seal Damage Number,Number of transverse joints with moderate severity seal damage (damage on 10 percent to 50 percent of joint).,,,
ANALYSIS_DIS_JPCC,JOINT_SEAL_TRANS_NO_H,High Severity Transverse Joint Seal Damage Number,Number of transverse joints with high severity seal damage (damage over more than 50 percent of joint).,,,
ANALYSIS_DIS_JPCC,SLAB_COUNT,Slab Count,Total number of included slabs.,,,
ANALYSIS_DIS_JPCC,TRANS_SPALLING_NO,Transverse Joint Spalling Number,Total number of transverse joints with spalling.,,,
ANALYSIS_DIS_JPCC,TRANS_SPALLING_NO_L,Low Severity Transverse Spalling Number,Number of transverse joints with low severity spalling. (Spalls less than 75 mm wide measured to center of joint.),,,
ANALYSIS_DIS_JPCC,TRANS_SPALLING_NO_M,Medium Severity Transverse Spalling Number,Number of transverse joints with moderate severity spalling. (Spalls between 75 and 150 mm wide measured to center of joint.),,,
ANALYSIS_DIS_JPCC,TRANS_SPALLING_NO_H,High Severity Transverse Spalling Number,Number of transverse joints with high severity spalling. (Spalls more than 150 mm wide measured to center of joint.),,,
ANALYSIS_DIS_JPCC,AVG_EDGE_FAULT,Average Edge Fault,Average edge faulting calculated per site per survey.,mm,,Metric
ANALYSIS_DIS_JPCC,AVG_WHEELPATH_FAULT,Average Wheel path Fault,Average wheel path faulting calculated per site per survey.,mm,,Metric
ANALYSIS_DIS_JPCC,OTHER,Other,Description of surface distress present but not otherwise accounted for by the survey.,,,
ANALYSIS_DIS_JPCC,HPMS16_CRACKING_PERCENT_JPCC_FLAG,2016 HPMS JPCC Cracking Percentage Outlier Type,Flag indicating that the HPMS16 cracking percent is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,HPMS16_CRACKING_PERCENT_JPCC_FLAG_EXP,2016 HPMS JPCC Cracking Percentage Outlier Type (Code Expansion),Flag indicating that the HPMS16 cracking percent is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,MEPDG_CRACKING_PERCENT_JPCC_FLAG,MEPDG JPCC Cracking Percentage Outlier Type,Flag indicating that the MEPDG cracking percent is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,MEPDG_CRACKING_PERCENT_JPCC_FLAG_EXP,MEPDG JPCC Cracking Percentage Outlier Type (Code Expansion),Flag indicating that the MEPDG cracking percent is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,ME_PERCENT_CRACKED_SLABS_FLAG,MEPDG Percentage of Cracked Slabs Outlier Type,Flag indicating that the percent of ME slabs with cracks is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,ME_PERCENT_CRACKED_SLABS_FLAG_EXP,MEPDG Percentage of Cracked Slabs Outlier Type (Code Expansion),Flag indicating that the percent of ME slabs with cracks is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,TRANS_CRACK_L_FLAG,Transverse Crack Length Outlier Type,Flag indicating that the transverse cracking length is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,TRANS_CRACK_L_FLAG_EXP,Transverse Crack Length Outlier Type (Code Expansion),Flag indicating that the transverse cracking length is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,TRANS_CRACK_NO_FLAG,Transverse Crack Number Outlier Type,Flag indicating that the transverse cracking count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,TRANS_CRACK_NO_FLAG_EXP,Transverse Crack Number Outlier Type (Code Expansion),Flag indicating that the transverse cracking count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,TRANS_CRACK_SEAL_L_FLAG,Well Sealed Transverse Crack Length Outlier Type,Flag indicating that the transverse cracking seal length is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,TRANS_CRACK_SEAL_L_FLAG_EXP,Well Sealed Transverse Crack Length Outlier Type (Code Expansion),Flag indicating that the transverse cracking seal length is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,LONG_CRACK_L_FLAG,Longitudinal Crack Length Outlier Type,Flag indicating that the longitudinal cracking length is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,LONG_CRACK_L_FLAG_EXP,Longitudinal Crack Length Outlier Type (Code Expansion),Flag indicating that the longitudinal cracking length is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,LONG_CRACK_SEAL_L_FLAG,Well Sealed Longitudinal Crack Length Outlier Type,Flag indicating that the longitudinal cracking seal length is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,LONG_CRACK_SEAL_L_FLAG_EXP,Well Sealed Longitudinal Crack Length Outlier Type (Code Expansion),Flag indicating that the longitudinal cracking seal length is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,DURAB_CRACK_A_FLAG,Durability Crack Area Outlier Type,Flag indicating that the durability cracking area is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,DURAB_CRACK_A_FLAG_EXP,Durability Crack Area Outlier Type (Code Expansion),Flag indicating that the durability cracking area is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,DURAB_CRACK_NO_FLAG,Durability Crack Number Outlier Type,Flag indicating that the durability cracking count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,DURAB_CRACK_NO_FLAG_EXP,Durability Crack Number Outlier Type (Code Expansion),Flag indicating that the durability cracking count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,CORNER_BREAKS_NO_FLAG,Corner Breaks Number Outlier Type,Flag indicating that the corner break count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,CORNER_BREAKS_NO_FLAG_EXP,Corner Breaks Number Outlier Type (Code Expansion),Flag indicating that the corner break count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,LONG_JT_SEAL_DAM_L_FLAG,Joint Seal Damage Longitudinal Joint Length Outlier Type,Flag indicating that the damaged well sealed longitudinal joint cracking is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,LONG_JT_SEAL_DAM_L_FLAG_EXP,Joint Seal Damage Longitudinal Joint Length Outlier Type (Code Expansion),Flag indicating that the damaged well sealed longitudinal joint cracking is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,LONG_JT_SEAL_NO_FLAG,Sealed Longitudinal Joints Number Outlier Type,Flag indicating that the well sealed longitudinal joint cracking count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,LONG_JT_SEAL_NO_FLAG_EXP,Sealed Longitudinal Joints Number Outlier Type (Code Expansion),Flag indicating that the well sealed longitudinal joint cracking count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_FLAG,Longitudinal Joint Spalling Length Outlier Type,Flag indicating that the longitudinal spalling length is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,LONG_SPALLING_L_FLAG_EXP,Longitudinal Joint Spalling Length Outlier Type (Code Expansion),Flag indicating that the longitudinal spalling length is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_FLAG,Transverse Joint Spalling Length Outlier Type,Flag indicating that the transverse spalling length is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,TRANS_SPALLING_L_FLAG_EXP,Transverse Joint Spalling Length Outlier Type (Code Expansion),Flag indicating that the transverse spalling length is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,SCALING_A_FLAG,Scaling Area Outlier Type,Flag indicating that the scaling area is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,SCALING_A_FLAG_EXP,Scaling Area Outlier Type (Code Expansion),Flag indicating that the scaling area is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,SCALING_NO_FLAG,Scaling Number Outlier Type,Flag indicating that the scaling count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,SCALING_NO_FLAG_EXP,Scaling Number Outlier Type (Code Expansion),Flag indicating that the scaling count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,POLISH_AGG_A_FLAG,Polished Aggregate Area Outlier Type,Flag indicating that the polished aggregate count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,POLISH_AGG_A_FLAG_EXP,Polished Aggregate Area Outlier Type (Code Expansion),Flag indicating that the polished aggregate count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,BLOWUPS_NO_FLAG,Blowups Number Outlier Type,Flag indicating that the blowups count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,BLOWUPS_NO_FLAG_EXP,Blowups Number Outlier Type (Code Expansion),Flag indicating that the blowups count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,PUMPING_L_FLAG,Pumping Length Outlier Type,Flag indicating that the pumping length is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,PUMPING_L_FLAG_EXP,Pumping Length Outlier Type (Code Expansion),Flag indicating that the pumping length is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,PUMPING_NO_FLAG,Pumping Number Outlier Type,Flag indicating that the pumping count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,PUMPING_NO_FLAG_EXP,Pumping Number Outlier Type (Code Expansion),Flag indicating that the pumping count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,MAP_CRACK_A_FLAG,Map Crack Area Outlier Type,Flag indicating that the map cracking area is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,MAP_CRACK_A_FLAG_EXP,Map Crack Area Outlier Type (Code Expansion),Flag indicating that the map cracking area is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,MAP_CRACK_NO_FLAG,Map Crack Number Outlier Type,Flag indicating that the map cracking count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,MAP_CRACK_NO_FLAG_EXP,Map Crack Number Outlier Type (Code Expansion),Flag indicating that the map cracking count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,PATCH_FLEX_A_FLAG,Flexible Patch Area Outlier Type,Flag indicating that the flex patch area is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,PATCH_FLEX_A_FLAG_EXP,Flexible Patch Area Outlier Type (Code Expansion),Flag indicating that the flex patch area is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,PATCH_FLEX_NO_FLAG,Flexible Patch Number Outlier Type,Flag indicating that the flex patch count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,PATCH_FLEX_NO_FLAG_EXP,Flexible Patch Number Outlier Type (Code Expansion),Flag indicating that the flex patch count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,PATCH_RIGID_A_FLAG,Rigid Patch Area Outlier Type,Flag indicating that the rigid patch area is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,PATCH_RIGID_A_FLAG_EXP,Rigid Patch Area Outlier Type (Code Expansion),Flag indicating that the rigid patch area is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,PATCH_RIGID_NO_FLAG,Rigid Patch Number Outlier Type,Flag indicating that the rigid patch count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,PATCH_RIGID_NO_FLAG_EXP,Rigid Patch Number Outlier Type (Code Expansion),Flag indicating that the rigid patch count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_HALF_FLAG,Half-Width Transverse Cracked Slabs Outlier Type,Flag indicating that the count of slabs cracked at least half is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_HALF_FLAG_EXP,Half-Width Transverse Cracked Slabs Outlier Type (Code Expansion),Flag indicating that the count of slabs cracked at least half is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_TOTAL_FLAG,Total Cracked Slabs Outlier Type,Flag indicating that the total cracked slab count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_TOTAL_FLAG_EXP,Total Cracked Slabs Outlier Type (Code Expansion),Flag indicating that the total cracked slab count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_TRANS_FLAG,Transverse Cracked Slabs Outlier Type,Flag indicating that the transverse cracked slab count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,CRACKED_SLABS_TRANS_FLAG_EXP,Transverse Cracked Slabs Outlier Type (Code Expansion),Flag indicating that the transverse cracked slab count is a potential anomaly. (Code Expansion),,,
ANALYSIS_DIS_JPCC,JOINT_SEAL_TRANS_NO_FLAG,Transverse Joint Seal Damage Number Outlier Type,Flag indicating that the transverse joint seal count is a potential anomaly.,,PERFORMANCE_FLAG,
ANALYSIS_DIS_JPCC,JOINT_SEAL_TRANS_NO_FLAG_EXP,Transverse Joint Seal Damage Number Outlier Type (Code Expansion),Flag indicating that the transverse joint seal count is a potential anomaly. (Code Expansion),,,
